"","Iteration","Chain","Parameter","value"
"21770",1770,1,"beta",0.407431465497017
"21771",1771,1,"beta",0.407431465497017
"21772",1772,1,"beta",0.726651072743759
"21773",1773,1,"beta",0.726651072743759
"21774",1774,1,"beta",0.726651072743759
"21775",1775,1,"beta",0.726651072743759
"21776",1776,1,"beta",0.726651072743759
"21777",1777,1,"beta",-0.763387718216078
"21778",1778,1,"beta",-0.763387718216078
"21779",1779,1,"beta",0.260322826437211
"21780",1780,1,"beta",0.260322826437211
"21781",1781,1,"beta",0.331909665491584
"21782",1782,1,"beta",0.265715627403132
"21783",1783,1,"beta",0.265715627403132
"21784",1784,1,"beta",0.265715627403132
"21785",1785,1,"beta",0.67890654224554
"21786",1786,1,"beta",0.67890654224554
"21787",1787,1,"beta",0.67890654224554
"21788",1788,1,"beta",0.67890654224554
"21789",1789,1,"beta",0.270139008706499
"21790",1790,1,"beta",0.270139008706499
"21791",1791,1,"beta",0.270139008706499
"21792",1792,1,"beta",0.270139008706499
"21793",1793,1,"beta",0.890175702846617
"21794",1794,1,"beta",0.890175702846617
"21795",1795,1,"beta",0.890175702846617
"21796",1796,1,"beta",0.890175702846617
"21797",1797,1,"beta",0.67786251977768
"21798",1798,1,"beta",0.67786251977768
"21799",1799,1,"beta",0.67786251977768
"21800",1800,1,"beta",0.67786251977768
"21801",1801,1,"beta",0.67786251977768
"21802",1802,1,"beta",-0.581295205526699
"21803",1803,1,"beta",-0.581295205526699
"21804",1804,1,"beta",0.855473874882484
"21805",1805,1,"beta",0.855473874882484
"21806",1806,1,"beta",0.855473874882484
"21807",1807,1,"beta",0.855473874882484
"21808",1808,1,"beta",-0.843550544091339
"21809",1809,1,"beta",-0.192298681365942
"21810",1810,1,"beta",-0.192298681365942
"21811",1811,1,"beta",-0.690667106516365
"21812",1812,1,"beta",-0.690667106516365
"21813",1813,1,"beta",-0.0975604727659869
"21814",1814,1,"beta",0.0341306574335292
"21815",1815,1,"beta",0.901518387823657
"21816",1816,1,"beta",0.901518387823657
"21817",1817,1,"beta",-0.567044785505407
"21818",1818,1,"beta",-0.567044785505407
"21819",1819,1,"beta",-0.567044785505407
"21820",1820,1,"beta",-0.567044785505407
"21821",1821,1,"beta",-0.567044785505407
"21822",1822,1,"beta",0.332659163743267
"21823",1823,1,"beta",0.332659163743267
"21824",1824,1,"beta",0.304303079202513
"21825",1825,1,"beta",0.304303079202513
"21826",1826,1,"beta",0.304303079202513
"21827",1827,1,"beta",0.700429533658251
"21828",1828,1,"beta",0.700429533658251
"21829",1829,1,"beta",0.700429533658251
"21830",1830,1,"beta",0.700429533658251
"21831",1831,1,"beta",0.700429533658251
"21832",1832,1,"beta",0.700429533658251
"21833",1833,1,"beta",0.700429533658251
"21834",1834,1,"beta",-0.171615807183247
"21835",1835,1,"beta",0.165617930783619
"21836",1836,1,"beta",0.165617930783619
"21837",1837,1,"beta",0.165617930783619
"21838",1838,1,"beta",0.165617930783619
"21839",1839,1,"beta",0.77087819434345
"21840",1840,1,"beta",0.77087819434345
"21841",1841,1,"beta",0.77087819434345
"21842",1842,1,"beta",0.77087819434345
"21843",1843,1,"beta",0.77087819434345
"21844",1844,1,"beta",0.77087819434345
"21845",1845,1,"beta",0.77087819434345
"21846",1846,1,"beta",0.77087819434345
"21847",1847,1,"beta",0.77087819434345
"21848",1848,1,"beta",0.77087819434345
"21849",1849,1,"beta",0.365266639908972
"21850",1850,1,"beta",0.532480284718774
"21851",1851,1,"beta",0.532480284718774
"21852",1852,1,"beta",-0.495718414968967
"21853",1853,1,"beta",-0.495718414968967
"21854",1854,1,"beta",-0.495718414968967
"21855",1855,1,"beta",-0.495718414968967
"21856",1856,1,"beta",-0.495718414968967
"21857",1857,1,"beta",-0.495718414968967
"21858",1858,1,"beta",-0.495718414968967
"21859",1859,1,"beta",-0.495718414968967
"21860",1860,1,"beta",0.761264407943424
"21861",1861,1,"beta",0.761264407943424
"21862",1862,1,"beta",-0.716219268667879
"21863",1863,1,"beta",-0.716219268667879
"21864",1864,1,"beta",-0.716219268667879
"21865",1865,1,"beta",-0.716219268667879
"21866",1866,1,"beta",-0.716219268667879
"21867",1867,1,"beta",-0.716219268667879
"21868",1868,1,"beta",-0.716219268667879
"21869",1869,1,"beta",-0.716219268667879
"21870",1870,1,"beta",0.210254535303696
"21871",1871,1,"beta",0.687805797025316
"21872",1872,1,"beta",0.687805797025316
"21873",1873,1,"beta",0.687805797025316
"21874",1874,1,"beta",0.687805797025316
"21875",1875,1,"beta",0.687805797025316
"21876",1876,1,"beta",0.687805797025316
"21877",1877,1,"beta",0.687805797025316
"21878",1878,1,"beta",-0.4636148113806
"21879",1879,1,"beta",-0.4636148113806
"21880",1880,1,"beta",-0.4636148113806
"21881",1881,1,"beta",-0.4636148113806
"21882",1882,1,"beta",-0.64059368316543
"21883",1883,1,"beta",-0.64059368316543
"21884",1884,1,"beta",-0.385160078222336
"21885",1885,1,"beta",-0.385160078222336
"21886",1886,1,"beta",-0.385160078222336
"21887",1887,1,"beta",0.0159304891551675
"21888",1888,1,"beta",0.0159304891551675
"21889",1889,1,"beta",-0.932101527272664
"21890",1890,1,"beta",-0.816409027983753
"21891",1891,1,"beta",-0.816409027983753
"21892",1892,1,"beta",-0.816409027983753
"21893",1893,1,"beta",-0.816409027983753
"21894",1894,1,"beta",-0.816409027983753
"21895",1895,1,"beta",-0.816409027983753
"21896",1896,1,"beta",-0.816409027983753
"21897",1897,1,"beta",-0.816409027983753
"21898",1898,1,"beta",0.70563466728821
"21899",1899,1,"beta",0.70563466728821
"21900",1900,1,"beta",0.70563466728821
"21901",1901,1,"beta",0.70563466728821
"21902",1902,1,"beta",0.70563466728821
"21903",1903,1,"beta",0.993290417491562
"21904",1904,1,"beta",0.545980190998736
"21905",1905,1,"beta",0.763941985704375
"21906",1906,1,"beta",0.763941985704375
"21907",1907,1,"beta",-0.129645198228167
"21908",1908,1,"beta",-0.129645198228167
"21909",1909,1,"beta",-0.129645198228167
"21910",1910,1,"beta",-0.129645198228167
"21911",1911,1,"beta",-0.129645198228167
"21912",1912,1,"beta",-0.129645198228167
"21913",1913,1,"beta",-0.558074918575355
"21914",1914,1,"beta",-0.558074918575355
"21915",1915,1,"beta",0.532063448661099
"21916",1916,1,"beta",0.532063448661099
"21917",1917,1,"beta",0.532063448661099
"21918",1918,1,"beta",0.485334851020778
"21919",1919,1,"beta",0.485334851020778
"21920",1920,1,"beta",0.485334851020778
"21921",1921,1,"beta",0.485334851020778
"21922",1922,1,"beta",-0.658622044651656
"21923",1923,1,"beta",-0.658622044651656
"21924",1924,1,"beta",-0.658622044651656
"21925",1925,1,"beta",-0.658622044651656
"21926",1926,1,"beta",-0.560118557904285
"21927",1927,1,"beta",-0.560118557904285
"21928",1928,1,"beta",-0.560118557904285
"21929",1929,1,"beta",0.105759401685137
"21930",1930,1,"beta",0.105759401685137
"21931",1931,1,"beta",0.105759401685137
"21932",1932,1,"beta",0.105759401685137
"21933",1933,1,"beta",0.105759401685137
"21934",1934,1,"beta",0.506368936332775
"21935",1935,1,"beta",0.506368936332775
"21936",1936,1,"beta",0.506368936332775
"21937",1937,1,"beta",0.506368936332775
"21938",1938,1,"beta",0.506368936332775
"21939",1939,1,"beta",-0.88988833621303
"21940",1940,1,"beta",-0.88988833621303
"21941",1941,1,"beta",-0.88988833621303
"21942",1942,1,"beta",-0.88988833621303
"21943",1943,1,"beta",-0.88988833621303
"21944",1944,1,"beta",-0.88988833621303
"21945",1945,1,"beta",0.756666396237579
"21946",1946,1,"beta",0.756666396237579
"21947",1947,1,"beta",0.756666396237579
"21948",1948,1,"beta",0.865716917916565
"21949",1949,1,"beta",0.865716917916565
"21950",1950,1,"beta",0.865716917916565
"21951",1951,1,"beta",0.865716917916565
"21952",1952,1,"beta",0.865716917916565
"21953",1953,1,"beta",0.865716917916565
"21954",1954,1,"beta",0.865716917916565
"21955",1955,1,"beta",0.865716917916565
"21956",1956,1,"beta",0.865716917916565
"21957",1957,1,"beta",0.865716917916565
"21958",1958,1,"beta",0.865716917916565
"21959",1959,1,"beta",0.865716917916565
"21960",1960,1,"beta",0.865716917916565
"21961",1961,1,"beta",-0.808980664964963
"21962",1962,1,"beta",-0.808980664964963
"21963",1963,1,"beta",-0.808980664964963
"21964",1964,1,"beta",0.467259210649629
"21965",1965,1,"beta",0.467259210649629
"21966",1966,1,"beta",0.837228587200174
"21967",1967,1,"beta",0.837228587200174
"21968",1968,1,"beta",0.837228587200174
"21969",1969,1,"beta",0.837228587200174
"21970",1970,1,"beta",-0.605824259561093
"21971",1971,1,"beta",-0.605824259561093
"21972",1972,1,"beta",-0.605824259561093
"21973",1973,1,"beta",-0.605824259561093
"21974",1974,1,"beta",-0.605824259561093
"21975",1975,1,"beta",-0.00584075644106141
"21976",1976,1,"beta",-0.00584075644106141
"21977",1977,1,"beta",-0.357295965053382
"21978",1978,1,"beta",-0.357295965053382
"21979",1979,1,"beta",-0.357295965053382
"21980",1980,1,"beta",-0.357295965053382
"21981",1981,1,"beta",-0.357295965053382
"21982",1982,1,"beta",-0.357295965053382
"21983",1983,1,"beta",-0.357295965053382
"21984",1984,1,"beta",-0.724088863146506
"21985",1985,1,"beta",-0.724088863146506
"21986",1986,1,"beta",-0.724088863146506
"21987",1987,1,"beta",-0.724088863146506
"21988",1988,1,"beta",-0.83694731217785
"21989",1989,1,"beta",-0.83694731217785
"21990",1990,1,"beta",-0.83694731217785
"21991",1991,1,"beta",0.0305575422266169
"21992",1992,1,"beta",-0.699707450655016
"21993",1993,1,"beta",-0.699707450655016
"21994",1994,1,"beta",-0.699707450655016
"21995",1995,1,"beta",-0.699707450655016
"21996",1996,1,"beta",-0.699707450655016
"21997",1997,1,"beta",-0.580040087053258
"21998",1998,1,"beta",-0.580040087053258
"21999",1999,1,"beta",0.198275309429198
"22000",2000,1,"beta",0.198275309429198
"22001",2001,1,"beta",0.198275309429198
"22002",2002,1,"beta",0.198275309429198
"22003",2003,1,"beta",0.198275309429198
"22004",2004,1,"beta",0.198275309429198
"22005",2005,1,"beta",0.198275309429198
"22006",2006,1,"beta",0.372411564630735
"22007",2007,1,"beta",-0.302906245502938
"22008",2008,1,"beta",-0.302906245502938
"22009",2009,1,"beta",-0.302906245502938
"22010",2010,1,"beta",-0.302906245502938
"22011",2011,1,"beta",-0.302906245502938
"22012",2012,1,"beta",-0.737041091894844
"22013",2013,1,"beta",-0.425894936145659
"22014",2014,1,"beta",0.510787021560402
"22015",2015,1,"beta",0.548413452044546
"22016",2016,1,"beta",0.548413452044546
"22017",2017,1,"beta",0.548413452044546
"22018",2018,1,"beta",0.548413452044546
"22019",2019,1,"beta",0.548413452044546
"22020",2020,1,"beta",0.548413452044546
"22021",2021,1,"beta",0.144483732085788
"22022",2022,1,"beta",-0.0716511787220777
"22023",2023,1,"beta",-0.0716511787220777
"22024",2024,1,"beta",-0.0716511787220777
"22025",2025,1,"beta",-0.0716511787220777
"22026",2026,1,"beta",0.186790591544148
"22027",2027,1,"beta",0.749759377036874
"22028",2028,1,"beta",0.749759377036874
"22029",2029,1,"beta",0.749759377036874
"22030",2030,1,"beta",0.749759377036874
"22031",2031,1,"beta",0.749759377036874
"22032",2032,1,"beta",0.749759377036874
"22033",2033,1,"beta",0.820097252830691
"22034",2034,1,"beta",0.820097252830691
"22035",2035,1,"beta",0.820097252830691
"22036",2036,1,"beta",0.820097252830691
"22037",2037,1,"beta",0.820097252830691
"22038",2038,1,"beta",0.820097252830691
"22039",2039,1,"beta",0.820097252830691
"22040",2040,1,"beta",-0.54520373881067
"22041",2041,1,"beta",-0.54520373881067
"22042",2042,1,"beta",-0.54520373881067
"22043",2043,1,"beta",-0.54520373881067
"22044",2044,1,"beta",-0.54520373881067
"22045",2045,1,"beta",-0.54520373881067
"22046",2046,1,"beta",-0.54520373881067
"22047",2047,1,"beta",-0.54520373881067
"22048",2048,1,"beta",-0.54520373881067
"22049",2049,1,"beta",-0.22893528236742
"22050",2050,1,"beta",-0.22893528236742
"22051",2051,1,"beta",0.286116581865798
"22052",2052,1,"beta",0.286116581865798
"22053",2053,1,"beta",0.286116581865798
"22054",2054,1,"beta",0.286116581865798
"22055",2055,1,"beta",0.286116581865798
"22056",2056,1,"beta",0.286116581865798
"22057",2057,1,"beta",-0.953375423478178
"22058",2058,1,"beta",-0.953375423478178
"22059",2059,1,"beta",-0.953375423478178
"22060",2060,1,"beta",0.357315174919669
"22061",2061,1,"beta",0.357315174919669
"22062",2062,1,"beta",-0.727504183825899
"22063",2063,1,"beta",-0.727504183825899
"22064",2064,1,"beta",-0.84012129419419
"22065",2065,1,"beta",0.206887541071554
"22066",2066,1,"beta",0.206887541071554
"22067",2067,1,"beta",0.206887541071554
"22068",2068,1,"beta",0.206887541071554
"22069",2069,1,"beta",0.206887541071554
"22070",2070,1,"beta",0.206887541071554
"22071",2071,1,"beta",0.206887541071554
"22072",2072,1,"beta",0.206887541071554
"22073",2073,1,"beta",0.206887541071554
"22074",2074,1,"beta",0.206887541071554
"22075",2075,1,"beta",0.206887541071554
"22076",2076,1,"beta",0.206887541071554
"22077",2077,1,"beta",0.34326796178514
"22078",2078,1,"beta",-0.861611363556739
"22079",2079,1,"beta",0.0791631138914726
"22080",2080,1,"beta",0.0791631138914726
"22081",2081,1,"beta",0.0791631138914726
"22082",2082,1,"beta",0.0791631138914726
"22083",2083,1,"beta",-0.858343935527219
"22084",2084,1,"beta",-0.858343935527219
"22085",2085,1,"beta",-0.858343935527219
"22086",2086,1,"beta",-0.858343935527219
"22087",2087,1,"beta",-0.858343935527219
"22088",2088,1,"beta",0.145181820546029
"22089",2089,1,"beta",-0.0673934304385768
"22090",2090,1,"beta",-0.0673934304385768
"22091",2091,1,"beta",-0.0673934304385768
"22092",2092,1,"beta",-0.0673934304385768
"22093",2093,1,"beta",-0.0673934304385768
"22094",2094,1,"beta",-0.893566063532382
"22095",2095,1,"beta",-0.893566063532382
"22096",2096,1,"beta",-0.893566063532382
"22097",2097,1,"beta",-0.893566063532382
"22098",2098,1,"beta",-0.893566063532382
"22099",2099,1,"beta",-0.479483970407908
"22100",2100,1,"beta",-0.479483970407908
"22101",2101,1,"beta",-0.479483970407908
"22102",2102,1,"beta",-0.479483970407908
"22103",2103,1,"beta",-0.479483970407908
"22104",2104,1,"beta",0.714731558509374
"22105",2105,1,"beta",0.714731558509374
"22106",2106,1,"beta",0.714731558509374
"22107",2107,1,"beta",0.714731558509374
"22108",2108,1,"beta",0.714731558509374
"22109",2109,1,"beta",0.781987246320097
"22110",2110,1,"beta",0.781987246320097
"22111",2111,1,"beta",-0.35820733614812
"22112",2112,1,"beta",-0.35820733614812
"22113",2113,1,"beta",0.308177573345152
"22114",2114,1,"beta",0.308177573345152
"22115",2115,1,"beta",0.308177573345152
"22116",2116,1,"beta",0.308177573345152
"22117",2117,1,"beta",0.308177573345152
"22118",2118,1,"beta",0.192463496754505
"22119",2119,1,"beta",0.729849493318265
"22120",2120,1,"beta",0.729849493318265
"22121",2121,1,"beta",0.729849493318265
"22122",2122,1,"beta",0.729849493318265
"22123",2123,1,"beta",-0.039816002498732
"22124",2124,1,"beta",-0.039816002498732
"22125",2125,1,"beta",-0.039816002498732
"22126",2126,1,"beta",-0.039816002498732
"22127",2127,1,"beta",-0.039816002498732
"22128",2128,1,"beta",-0.707182427507619
"22129",2129,1,"beta",0.235279459781828
"22130",2130,1,"beta",0.235279459781828
"22131",2131,1,"beta",0.235279459781828
"22132",2132,1,"beta",0.235279459781828
"22133",2133,1,"beta",0.235279459781828
"22134",2134,1,"beta",0.811327369482493
"22135",2135,1,"beta",0.811327369482493
"22136",2136,1,"beta",0.811327369482493
"22137",2137,1,"beta",0.319274559541205
"22138",2138,1,"beta",0.319274559541205
"22139",2139,1,"beta",-0.0669353194870124
"22140",2140,1,"beta",-0.0669353194870124
"22141",2141,1,"beta",-0.0669353194870124
"22142",2142,1,"beta",-0.0669353194870124
"22143",2143,1,"beta",0.160787714473913
"22144",2144,1,"beta",0.160787714473913
"22145",2145,1,"beta",0.160787714473913
"22146",2146,1,"beta",0.121024997647106
"22147",2147,1,"beta",0.121024997647106
"22148",2148,1,"beta",0.121024997647106
"22149",2149,1,"beta",0.121024997647106
"22150",2150,1,"beta",0.121024997647106
"22151",2151,1,"beta",0.121024997647106
"22152",2152,1,"beta",0.121024997647106
"22153",2153,1,"beta",0.121024997647106
"22154",2154,1,"beta",0.121024997647106
"22155",2155,1,"beta",-0.281958756128239
"22156",2156,1,"beta",-0.492882018583505
"22157",2157,1,"beta",-0.492882018583505
"22158",2158,1,"beta",-0.492882018583505
"22159",2159,1,"beta",-0.492882018583505
"22160",2160,1,"beta",-0.492882018583505
"22161",2161,1,"beta",0.879982767206916
"22162",2162,1,"beta",-0.713080341610691
"22163",2163,1,"beta",-0.713080341610691
"22164",2164,1,"beta",-0.713080341610691
"22165",2165,1,"beta",-0.713080341610691
"22166",2166,1,"beta",-0.713080341610691
"22167",2167,1,"beta",-0.713080341610691
"22168",2168,1,"beta",-0.713080341610691
"22169",2169,1,"beta",-0.713080341610691
"22170",2170,1,"beta",-0.713080341610691
"22171",2171,1,"beta",0.742657788152951
"22172",2172,1,"beta",-0.909638798125178
"22173",2173,1,"beta",0.13194687502246
"22174",2174,1,"beta",0.13194687502246
"22175",2175,1,"beta",0.319349856121007
"22176",2176,1,"beta",0.924822999239605
"22177",2177,1,"beta",0.924822999239605
"22178",2178,1,"beta",0.924822999239605
"22179",2179,1,"beta",0.924822999239605
"22180",2180,1,"beta",0.924822999239605
"22181",2181,1,"beta",0.924822999239605
"22182",2182,1,"beta",0.924822999239605
"22183",2183,1,"beta",0.924822999239605
"22184",2184,1,"beta",0.924822999239605
"22185",2185,1,"beta",0.924822999239605
"22186",2186,1,"beta",0.710642754612825
"22187",2187,1,"beta",-0.142416396094183
"22188",2188,1,"beta",-0.142416396094183
"22189",2189,1,"beta",-0.142416396094183
"22190",2190,1,"beta",-0.142416396094183
"22191",2191,1,"beta",-0.142416396094183
"22192",2192,1,"beta",0.228237756331943
"22193",2193,1,"beta",0.228237756331943
"22194",2194,1,"beta",0.228237756331943
"22195",2195,1,"beta",0.228237756331943
"22196",2196,1,"beta",0.228237756331943
"22197",2197,1,"beta",0.677676358517167
"22198",2198,1,"beta",0.677676358517167
"22199",2199,1,"beta",0.677676358517167
"22200",2200,1,"beta",0.677676358517167
"22201",2201,1,"beta",-0.850915620126098
"22202",2202,1,"beta",-0.850915620126098
"22203",2203,1,"beta",-0.850915620126098
"22204",2204,1,"beta",0.0803007656085981
"22205",2205,1,"beta",0.0803007656085981
"22206",2206,1,"beta",0.0803007656085981
"22207",2207,1,"beta",0.0803007656085981
"22208",2208,1,"beta",0.0803007656085981
"22209",2209,1,"beta",-0.0880362298372117
"22210",2210,1,"beta",-0.0880362298372117
"22211",2211,1,"beta",-0.0880362298372117
"22212",2212,1,"beta",-0.0880362298372117
"22213",2213,1,"beta",-0.0880362298372117
"22214",2214,1,"beta",0.888366329921115
"22215",2215,1,"beta",-0.134914075461768
"22216",2216,1,"beta",-0.134914075461768
"22217",2217,1,"beta",-0.134914075461768
"22218",2218,1,"beta",-0.134914075461768
"22219",2219,1,"beta",-0.134914075461768
"22220",2220,1,"beta",-0.134914075461768
"22221",2221,1,"beta",-0.134914075461768
"22222",2222,1,"beta",-0.134914075461768
"22223",2223,1,"beta",-0.041499855201153
"22224",2224,1,"beta",-0.041499855201153
"22225",2225,1,"beta",-0.041499855201153
"22226",2226,1,"beta",-0.041499855201153
"22227",2227,1,"beta",0.628373066403855
"22228",2228,1,"beta",-0.583678075204253
"22229",2229,1,"beta",-0.583678075204253
"22230",2230,1,"beta",-0.628451001681954
"22231",2231,1,"beta",-0.628451001681954
"22232",2232,1,"beta",0.592726132931543
"22233",2233,1,"beta",0.592726132931543
"22234",2234,1,"beta",0.592726132931543
